course_title,course_id,lecturer_name,related_topics,subject,level,durations,ratings,num_ratings,student,price,last_update,articles,exercise,downloadable_resources,url
Unique Guitar Lessons ( A Crash Course In Guitar Looping),3832490,Tony Cull (Guitar Made Easy),"Guitar, Live Looping, Instruments, Music",Bass Guitar,All Levels,1 hour,4.8,17,563,"Rp149,000",2/2021,0,0,3,https://www.udemy.com/course/stand-by-me-guitar-lesson/
Fingerstyle Guitar For Beginners | STEP BY STEP Course,3378410,Fingerstyle Club,"Fingerstyle Guitar, Music Techniques, Music",Bass Guitar,All Levels,6 hours,4.8,1588,9172,"Rp149,000",7/2020,0,0,133,https://www.udemy.com/course/fingerstyle-guitar-for-beginners-step-by-step-course/
Jazz Chord Base: a new Approach for Jazz Chords on Guitar,1181854,Stefan Mens,"Guitar Chords, Jazz, Jazz Guitar, Guitar, Instruments",Bass Guitar,Intermediate,3.5 hours,4.7,429,2671,"Rp159,000",11/2024,7,0,143,https://www.udemy.com/course/the-jazz-chord-base/
Blues Lead Guitar Made Easy: Minimalistic Blues Guitar,4776598,Erich Andreas,"Blues Guitar, Music Improvisation, Guitar, Music Techniques, Music",Bass Guitar,Beginner,4.5 hours,4.6,281,2299,"Rp149,000",3/2023,0,0,29,https://www.udemy.com/course/blues-lead-guitar-made-easy-minimalistic-blues-guitar/
"Campfire Guitar Lessons: Strumming, Chords, Capos, Songs",4728568,Erich Andreas,"Guitar, Music Techniques, Music",Bass Guitar,Beginner,4.5 hours,4.8,28,257,"Rp149,000",12/2024,0,0,21,https://www.udemy.com/course/campfire-guitar-lessons-strumming-chords-capos-songs/
Jazz for the Curious Guitarist,1475070,Dan Dresnok,"Guitar, Acoustic Guitar, Guitar Chords, Music Theory, Instruments",Bass Guitar,All Levels,12.5 hours,4.6,697,9003,"Rp149,000",9/2025,0,0,43,https://www.udemy.com/course/jazz-for-the-curious-guitarist/
Ableton Live - Bass Masterclass,1435848,Josh Van Riel,"Ableton Live, Electronics, Music Theory, Music Production, Music",Bass Guitar,All Levels,6.5 hours,4.6,369,2249,"Rp149,000",6/2018,0,0,0,https://www.udemy.com/course/ableton-live-emp-bass-fundamentals-masterclass/
Pure Pentatonic Professionals for Guitar,3041984,Guitar Joolz,"Guitar, Rock Guitar, Instruments, Music",Bass Guitar,Intermediate,5 hours,4.9,134,1898,"Rp149,000",5/2023,0,0,75,https://www.udemy.com/course/pure-pentatonic-pros-for-guitar/
GUITAR CONTROL: Masterclass For How To Play Guitar,3976218,"Marius Worch, Philipp Godart","Guitar, Guitar Chords, Instruments, Music",Bass Guitar,All Levels,18.5 hours,4.6,69,522,"Rp149,000",11/2024,0,0,172,https://www.udemy.com/course/guitar-control-eng/
Bass Layering and Mixing For Electronic Music,1407324,Nathan Nyquist,"Music Production, Sound Design, Audio Engineering, EDM, Music",Bass Guitar,All Levels,1 hour,4.3,60,349,"Rp149,000",3/2018,3,0,3,https://www.udemy.com/course/ultimate-bass-secrets/
